,secID,ticker,secShortName,exchangeCD,secShortNameEn,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,isOpen
56,002230.XSHE,002230,科大讯飞,XSHE,,2008-07-30,3.804,33.79,3.771,3.805,3.581,3.601,430802,14081071.0,608,0.0161,0.1125687733,857332000.0,3428240340.0,1
57,002230.XSHE,002230,科大讯飞,XSHE,,2008-07-31,3.601,31.99,3.557,3.63,3.433,3.443,375813,11592899.0,573,0.014,0.1125687733,819812000.0,3278207940.0,1
58,002230.XSHE,002230,科大讯飞,XSHE,,2008-08-01,3.443,30.59,3.377,3.567,3.377,3.499,263629,8053343.0,405,0.0098,0.1125687733,832944000.0,3330719280.0,1
59,002230.XSHE,002230,科大讯飞,XSHE,,2008-08-04,3.499,31.08,3.438,3.529,3.422,3.427,89760,2760873.0,191,0.0033,0.1125687733,815792000.0,3262133040.0,1
60,002230.XSHE,002230,科大讯飞,XSHE,,2008-08-05,3.427,30.44,3.465,3.465,3.394,3.413,173037,5248124.0,219,0.0065,0.1125687733,812576000.0,3249273120.0,1
61,002230.XSHE,002230,科大讯飞,XSHE,,2008-08-06,3.413,30.32,3.4,3.49,3.287,3.394,272672,8193411.0,315,0.0102,0.1125687733,808020000.0,3231054900.0,1
62,002230.XSHE,002230,科大讯飞,XSHE,,2008-08-07,3.394,30.15,3.431,3.431,3.299,3.388,66600,1979940.0,171,0.0025,0.1125687733,806680000.0,3225696600.0,1
63,002230.XSHE,002230,科大讯飞,XSHE,,2008-08-08,3.388,30.1,3.388,3.388,3.152,3.374,286285,8223369.0,358,0.0107,0.1125687733,803196000.0,3211765020.0,1
64,002230.XSHE,002230,科大讯飞,XSHE,,2008-08-11,3.374,29.97,3.232,3.325,3.208,3.242,200318,5784082.0,249,0.0075,0.1125687733,771840000.0,3086380800.0,1
65,002230.XSHE,002230,科大讯飞,XSHE,,2008-08-12,3.242,28.8,2.918,2.966,2.918,2.918,2383685,61869924.0,1219,0.0889,0.1125687733,694656000.0,2777742720.0,1
66,002230.XSHE,002230,科大讯飞,XSHE,,2008-08-13,2.918,25.92,2.775,2.871,2.657,2.82,1974039,47738472.0,1973,0.0737,0.1125687733,671340000.0,2684508300.0,1
67,002230.XSHE,002230,科大讯飞,XSHE,,2008-08-14,2.82,25.05,2.767,2.859,2.69,2.847,768288,18806980.0,833,0.0287,0.1125687733,677772000.0,2710228140.0,1
68,002230.XSHE,002230,科大讯飞,XSHE,,2008-08-15,2.847,25.29,2.809,2.904,2.775,2.794,778041,19799124.0,812,0.029,0.1125687733,665176000.0,2659860120.0,1
69,002230.XSHE,002230,科大讯飞,XSHE,,2008-08-18,2.794,24.82,0.0,0.0,0.0,2.794,0,0.0,0,0.0,0.1125687733,665176000.0,2659860120.0,0
70,002230.XSHE,002230,科大讯飞,XSHE,,2008-08-19,2.794,24.82,2.59,2.747,2.576,2.74,436710,10225151.0,654,0.0163,0.1125687733,652312000.0,2608420440.0,1
71,002230.XSHE,002230,科大讯飞,XSHE,,2008-08-20,2.74,24.34,2.703,2.91,2.612,2.848,880249,22121816.0,834,0.0328,0.1125687733,678040000.0,2711299800.0,1
72,002230.XSHE,002230,科大讯飞,XSHE,,2008-08-21,2.848,25.3,2.803,2.825,2.659,2.702,315757,7683250.0,486,0.0118,0.1125687733,643200000.0,2571984000.0,1
73,002230.XSHE,002230,科大讯飞,XSHE,,2008-08-22,2.702,24.0,2.623,2.735,2.623,2.702,159313,3807710.0,253,0.0059,0.1125687733,643200000.0,2571984000.0,1
74,002230.XSHE,002230,科大讯飞,XSHE,,2008-08-25,2.702,24.0,2.758,2.758,2.645,2.669,129151,3086039.0,235,0.0048,0.1125687733,635428000.0,2540905860.0,1
75,002230.XSHE,002230,科大讯飞,XSHE,,2008-08-26,2.669,23.71,2.645,2.686,2.46,2.463,337085,7637511.0,432,0.0126,0.1125687733,586384000.0,2344792080.0,1
76,002230.XSHE,002230,科大讯飞,XSHE,,2008-08-27,2.463,21.88,2.41,2.501,2.313,2.437,374393,7975224.0,371,0.014,0.1125687733,580220000.0,2320143900.0,1
77,002230.XSHE,002230,科大讯飞,XSHE,,2008-08-28,2.437,21.65,2.451,2.451,2.347,2.366,137366,2904919.0,367,0.0051,0.1125687733,563336000.0,2252629320.0,1
78,002230.XSHE,002230,科大讯飞,XSHE,,2008-08-29,2.366,21.02,2.384,2.477,2.364,2.421,184474,3969521.0,299,0.0069,0.1125687733,576468000.0,2305140660.0,1
79,002230.XSHE,002230,科大讯飞,XSHE,,2008-09-01,2.421,21.51,2.376,2.463,2.251,2.364,195562,4031284.0,296,0.0073,0.1125687733,562800000.0,2250486000.0,1
80,002230.XSHE,002230,科大讯飞,XSHE,,2008-09-02,2.364,21.0,2.341,2.406,2.287,2.328,90322,1869314.0,199,0.0034,0.1125687733,554224000.0,2216192880.0,1
81,002230.XSHE,002230,科大讯飞,XSHE,,2008-09-03,2.328,20.68,2.353,2.361,2.286,2.34,82514,1698037.0,150,0.0031,0.1125687733,557172000.0,2227981140.0,1
82,002230.XSHE,002230,科大讯飞,XSHE,,2008-09-04,2.34,20.79,2.309,2.42,2.308,2.406,96470,2020515.0,183,0.0036,0.1125687733,572716000.0,2290137420.0,1
83,002230.XSHE,002230,科大讯飞,XSHE,,2008-09-05,2.406,21.37,2.348,2.375,2.25,2.251,247217,5061666.0,225,0.0092,0.1125687733,536000000.0,2143320000.0,1
84,002230.XSHE,002230,科大讯飞,XSHE,,2008-09-08,2.251,20.0,2.246,2.246,2.128,2.139,292670,5622032.0,281,0.0109,0.1125687733,509200000.0,2036154000.0,1
85,002230.XSHE,002230,科大讯飞,XSHE,,2008-09-09,2.139,19.0,2.15,2.187,2.129,2.139,56132,1070463.0,111,0.0021,0.1125687733,509200000.0,2036154000.0,1
86,002230.XSHE,002230,科大讯飞,XSHE,,2008-09-10,2.139,19.0,2.101,2.195,2.101,2.123,68753,1310892.0,145,0.0026,0.1125687733,505448000.0,2021150760.0,1
87,002230.XSHE,002230,科大讯飞,XSHE,,2008-09-11,2.123,18.86,2.123,2.139,2.026,2.058,174857,3206480.0,239,0.0065,0.1125687733,489904000.0,1958994480.0,1
88,002230.XSHE,002230,科大讯飞,XSHE,,2008-09-12,2.058,18.28,2.049,2.088,2.014,2.056,127257,2315930.0,178,0.0047,0.1125687733,489368000.0,1956851160.0,1
89,002230.XSHE,002230,科大讯飞,XSHE,,2008-09-16,2.056,18.26,2.026,2.026,1.946,2.004,210794,3710856.0,257,0.0079,0.1125687733,477040000.0,1907554800.0,1
90,002230.XSHE,002230,科大讯飞,XSHE,,2008-09-17,2.004,17.8,2.003,2.015,1.97,1.992,105021,1856578.0,151,0.0039,0.1125687733,474360000.0,1896838200.0,1
91,002230.XSHE,002230,科大讯飞,XSHE,,2008-09-18,1.992,17.7,1.97,2.025,1.916,2.013,187570,3298942.0,282,0.007,0.1125687733,479184000.0,1916128080.0,1
92,002230.XSHE,002230,科大讯飞,XSHE,,2008-09-19,2.013,17.88,2.15,2.214,2.105,2.214,3851598,75439280.0,2160,0.1437,0.1125687733,527156000.0,2107955220.0,1
93,002230.XSHE,002230,科大讯飞,XSHE,,2008-09-22,2.214,19.67,2.205,2.386,2.083,2.138,2399767,47365344.0,3270,0.0895,0.1125687733,508932000.0,2035082340.0,1
94,002230.XSHE,002230,科大讯飞,XSHE,,2008-09-23,2.138,18.99,2.024,2.025,1.924,1.924,583300,10047567.0,780,0.0218,0.1125687733,458012000.0,1831466940.0,1
95,002230.XSHE,002230,科大讯飞,XSHE,,2008-09-24,1.924,17.09,1.734,1.793,1.731,1.763,2176917,33718096.0,2171,0.0812,0.1125687733,419688000.0,1678219560.0,1
96,002230.XSHE,002230,科大讯飞,XSHE,,2008-09-25,1.763,15.66,1.763,1.85,1.763,1.839,978467,15658483.0,1518,0.0365,0.1125687733,437912000.0,1751092440.0,1
97,002230.XSHE,002230,科大讯飞,XSHE,,2008-09-26,1.839,16.34,1.833,1.833,1.732,1.803,873510,13802538.0,1242,0.0326,0.1125687733,429336000.0,1716799320.0,1
98,002230.XSHE,002230,科大讯飞,XSHE,,2008-10-06,1.803,16.02,1.765,1.765,1.684,1.717,483790,7348757.0,724,0.0181,0.1125687733,408700000.0,1634281500.0,1
99,002230.XSHE,002230,科大讯飞,XSHE,,2008-10-07,1.717,15.25,1.649,1.716,1.632,1.702,1247827,18442808.0,885,0.0466,0.1125687733,405216000.0,1620349920.0,1
100,002230.XSHE,002230,科大讯飞,XSHE,,2008-10-08,1.702,15.12,1.65,1.72,1.65,1.689,417512,6277420.0,510,0.0156,0.1125687733,402000000.0,1607490000.0,1
101,002230.XSHE,002230,科大讯飞,XSHE,,2008-10-09,1.689,15.0,1.722,1.73,1.673,1.693,352674,5322141.0,442,0.0132,0.1125687733,403072000.0,1611776640.0,1
102,002230.XSHE,002230,科大讯飞,XSHE,,2008-10-10,1.693,15.04,1.657,1.666,1.531,1.568,723346,10314357.0,671,0.027,0.1125687733,373324000.0,1492822380.0,1
103,002230.XSHE,002230,科大讯飞,XSHE,,2008-10-13,1.568,13.93,1.562,1.566,1.45,1.549,490303,6512350.0,535,0.0183,0.1125687733,368768000.0,1474604160.0,1
104,002230.XSHE,002230,科大讯飞,XSHE,,2008-10-14,1.549,13.76,1.592,1.632,1.582,1.582,524220,7485077.0,674,0.0196,0.1125687733,376540000.0,1505682300.0,1
105,002230.XSHE,002230,科大讯飞,XSHE,,2008-10-15,1.582,14.05,1.565,1.644,1.52,1.632,338987,4781216.0,429,0.0126,0.1125687733,388600000.0,1553907000.0,1
106,002230.XSHE,002230,科大讯飞,XSHE,,2008-10-16,1.632,14.5,1.585,1.711,1.553,1.6,675671,9888114.0,728,0.0252,0.1125687733,380828000.0,1522828860.0,1
107,002230.XSHE,002230,科大讯飞,XSHE,,2008-10-17,1.6,14.21,1.611,1.722,1.611,1.711,507148,7611057.0,827,0.0189,0.1125687733,407360000.0,1628923200.0,1
108,002230.XSHE,002230,科大讯飞,XSHE,,2008-10-20,1.711,15.2,1.711,1.878,1.694,1.843,693538,10981380.0,990,0.0259,0.1125687733,438716000.0,1754307420.0,1
109,002230.XSHE,002230,科大讯飞,XSHE,,2008-10-21,1.843,16.37,1.828,1.834,1.757,1.801,463741,7419065.0,594,0.0173,0.1125687733,428800000.0,1714656000.0,1
110,002230.XSHE,002230,科大讯飞,XSHE,,2008-10-22,1.801,16.0,1.757,1.835,1.711,1.711,249741,3914703.0,384,0.0093,0.1125687733,407360000.0,1628923200.0,1
111,002230.XSHE,002230,科大讯飞,XSHE,,2008-10-23,1.711,15.2,1.69,1.882,1.69,1.88,1590224,26277350.0,1345,0.0593,0.1125687733,447560000.0,1789672200.0,1
112,002230.XSHE,002230,科大讯飞,XSHE,,2008-10-24,1.88,16.7,1.877,2.014,1.852,1.88,1024913,17666688.0,1227,0.0382,0.1125687733,447560000.0,1789672200.0,1
113,002230.XSHE,002230,科大讯飞,XSHE,,2008-10-27,1.88,16.7,1.878,1.88,1.804,1.812,697180,11342435.0,646,0.026,0.1125687733,431480000.0,1725372600.0,1
114,002230.XSHE,002230,科大讯飞,XSHE,,2008-10-28,1.812,16.1,1.801,1.959,1.767,1.942,442009,7401614.0,556,0.0165,0.1125687733,462300000.0,1848613500.0,1
115,002230.XSHE,002230,科大讯飞,XSHE,,2008-10-29,1.942,17.25,1.958,2.069,1.919,1.986,765838,13776629.0,901,0.0286,0.1125687733,472752000.0,1890408240.0,1
116,002230.XSHE,002230,科大讯飞,XSHE,,2008-10-30,1.986,17.64,1.986,2.083,1.986,2.06,799921,14596682.0,711,0.0298,0.1125687733,490440000.0,1961137800.0,1
117,002230.XSHE,002230,科大讯飞,XSHE,,2008-10-31,2.06,18.3,2.026,2.072,1.978,2.04,326615,5816280.0,520,0.0122,0.1125687733,485616000.0,1941847920.0,1
118,002230.XSHE,002230,科大讯飞,XSHE,,2008-11-03,2.04,18.12,2.026,2.044,1.937,1.969,235162,4148957.0,447,0.0088,0.1125687733,468732000.0,1874333340.0,1
119,002230.XSHE,002230,科大讯飞,XSHE,,2008-11-04,1.969,17.49,1.951,1.998,1.846,1.902,317331,5420892.0,620,0.0118,0.1125687733,452920000.0,1811105400.0,1
120,002230.XSHE,002230,科大讯飞,XSHE,,2008-11-05,1.902,16.9,1.891,2.083,1.871,2.018,542462,9610352.0,716,0.0202,0.1125687733,480524000.0,1921486380.0,1
121,002230.XSHE,002230,科大讯飞,XSHE,,2008-11-06,2.018,17.93,1.971,2.026,1.927,2.026,268326,4742391.0,458,0.01,0.1125687733,482400000.0,1928988000.0,1
122,002230.XSHE,002230,科大讯飞,XSHE,,2008-11-07,2.026,18.0,2.004,2.149,1.99,2.07,506965,9384579.0,783,0.0189,0.1125687733,492852000.0,1970782740.0,1
123,002230.XSHE,002230,科大讯飞,XSHE,,2008-11-10,2.07,18.39,2.07,2.194,2.07,2.173,681891,12881949.0,923,0.0254,0.1125687733,517240000.0,2068303800.0,1
124,002230.XSHE,002230,科大讯飞,XSHE,,2008-11-11,2.173,19.3,2.129,2.158,2.044,2.094,770178,14291051.0,913,0.0287,0.1125687733,498480000.0,1993287600.0,1
125,002230.XSHE,002230,科大讯飞,XSHE,,2008-11-12,2.094,18.6,2.071,2.133,2.049,2.097,259982,4831657.0,480,0.0097,0.1125687733,499284000.0,1996502580.0,1
126,002230.XSHE,002230,科大讯飞,XSHE,,2008-11-13,2.097,18.63,2.116,2.24,2.051,2.195,855593,16551824.0,1043,0.0319,0.1125687733,522600000.0,2089737000.0,1
127,002230.XSHE,002230,科大讯飞,XSHE,,2008-11-14,2.195,19.5,2.207,2.246,2.144,2.206,730841,14281640.0,940,0.0273,0.1125687733,525280000.0,2100453600.0,1
128,002230.XSHE,002230,科大讯飞,XSHE,,2008-11-17,2.206,19.6,2.193,2.35,2.14,2.347,827093,16687289.0,1029,0.0309,0.1125687733,558780000.0,2234411100.0,1
129,002230.XSHE,002230,科大讯飞,XSHE,,2008-11-18,2.347,20.85,2.308,2.381,2.176,2.213,578506,11657988.0,867,0.0216,0.1125687733,526888000.0,2106883560.0,1
130,002230.XSHE,002230,科大讯飞,XSHE,,2008-11-19,2.213,19.66,2.207,2.435,2.206,2.435,1219927,26021694.0,1188,0.0455,0.1125687733,579684000.0,2318000580.0,1
131,002230.XSHE,002230,科大讯飞,XSHE,,2008-11-20,2.435,21.63,2.426,2.555,2.341,2.354,852227,18564912.0,1247,0.0318,0.1125687733,560388000.0,2240841060.0,1
132,002230.XSHE,002230,科大讯飞,XSHE,,2008-11-21,2.354,20.91,2.286,2.401,2.229,2.292,496407,10119402.0,884,0.0185,0.1125687733,545648000.0,2181899760.0,1
133,002230.XSHE,002230,科大讯飞,XSHE,,2008-11-24,2.292,20.36,2.296,2.35,2.141,2.164,451043,8985079.0,776,0.0168,0.1125687733,515096000.0,2059730520.0,1
134,002230.XSHE,002230,科大讯飞,XSHE,,2008-11-25,2.164,19.22,2.213,2.216,2.061,2.101,629194,11827936.0,839,0.0235,0.1125687733,500088000.0,1999717560.0,1
135,002230.XSHE,002230,科大讯飞,XSHE,,2008-11-26,2.101,18.66,2.084,2.124,2.043,2.079,256315,4750730.0,561,0.0096,0.1125687733,494996000.0,1979356020.0,1
136,002230.XSHE,002230,科大讯飞,XSHE,,2008-11-27,2.079,18.47,2.173,2.248,2.117,2.13,763677,14630221.0,911,0.0285,0.1125687733,507056000.0,2027580720.0,1
137,002230.XSHE,002230,科大讯飞,XSHE,,2008-11-28,2.13,18.92,2.15,2.15,2.041,2.054,236004,4396815.0,471,0.0088,0.1125687733,489100000.0,1955779500.0,1
138,002230.XSHE,002230,科大讯飞,XSHE,,2008-12-01,2.054,18.25,2.043,2.203,2.043,2.184,653002,12523234.0,690,0.0244,0.1125687733,519920000.0,2079020400.0,1
139,002230.XSHE,002230,科大讯飞,XSHE,,2008-12-02,2.184,19.4,2.159,2.296,2.139,2.247,448173,8891251.0,776,0.0167,0.1125687733,534928000.0,2139033360.0,1
140,002230.XSHE,002230,科大讯飞,XSHE,,2008-12-03,2.247,19.96,2.243,2.341,2.243,2.332,540653,11113601.0,766,0.0202,0.1125687733,555296000.0,2220479520.0,1
141,002230.XSHE,002230,科大讯飞,XSHE,,2008-12-04,2.332,20.72,2.362,2.418,2.263,2.291,1449009,29951008.0,1444,0.0541,0.1125687733,545380000.0,2180828100.0,1
142,002230.XSHE,002230,科大讯飞,XSHE,,2008-12-05,2.291,20.35,2.268,2.376,2.264,2.348,418344,8628885.0,717,0.0156,0.1125687733,559048000.0,2235482760.0,1
143,002230.XSHE,002230,科大讯飞,XSHE,,2008-12-08,2.348,20.86,2.375,2.505,2.375,2.409,809974,17471678.0,1360,0.0302,0.1125687733,573520000.0,2293352400.0,1
